time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
92.3,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,-0.62,81.4
92.3,myflow.14,-1.39,8.94,177.61,normal,1.24,1.47,:J2_3_0,0.0,10,-2.12,91.07
92.3,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.3,myflow.17,1.6,-18.18,0.0,normal,1.99,81.82,-E3_1,0.0,0,1.99,81.82
92.3,myflow.18,1.6,96.87,0.0,speeder,14.17,86.47,-E2_1,0.0,0,-0.74,86.47
92.3,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.3,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.3,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.3,myflow.22,76.18,4.8,270.0,normal,9.08,23.82,-E1_0,0.0,0,1.86,23.82
92.3,myflow.23,1.6,-94.89,0.0,normal,0.09,5.11,-E3_1,0.0,8,0.49,5.11
92.3,myflow.9,1.6,-3.9,0.0,speeder,7.74,6.5,:J2_9_1,0.0,0,3.52,96.1
92.4,myflow.12,4.8,-4.67,0.0,aggressive,7.08,5.73,:J2_9_0,0.0,0,4.38,95.33
92.4,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.4,myflow.14,-1.38,8.84,177.43,normal,1.09,1.58,:J2_3_0,0.0,10,-1.52,91.18
92.4,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.4,myflow.17,1.6,-17.97,0.0,normal,2.19,82.03,-E3_1,0.0,0,2.01,82.03
92.4,myflow.18,1.6,98.27,0.0,speeder,14.07,87.87,-E2_1,0.0,0,-1.02,87.87
92.4,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.4,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.4,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.4,myflow.22,75.25,4.8,270.0,normal,9.26,24.75,-E1_0,0.0,0,1.77,24.75
92.4,myflow.23,1.6,-94.87,0.0,normal,0.17,5.13,-E3_1,0.0,0,0.8,5.13
92.4,myflow.9,1.6,-3.09,0.0,speeder,8.09,7.31,:J2_9_1,0.0,0,3.42,96.91
92.5,myflow.12,4.8,-3.92,0.0,aggressive,7.55,6.48,:J2_9_0,0.0,0,4.68,96.08
92.5,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.5,myflow.14,-1.36,8.74,177.27,normal,1.0,1.68,:J2_3_0,0.0,10,-0.92,91.28
92.5,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.5,myflow.17,1.6,-17.73,0.0,normal,2.39,82.27,-E3_1,0.0,0,2.03,82.27
92.5,myflow.18,1.6,99.67,0.0,speeder,14.01,89.27,-E2_1,0.0,0,-0.59,89.27
92.5,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.5,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.5,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.5,myflow.22,74.31,4.8,270.0,normal,9.44,25.69,-E1_0,0.0,0,1.77,25.69
92.5,myflow.23,1.6,-94.84,0.0,normal,0.29,5.16,-E3_1,0.0,0,1.21,5.16
92.5,myflow.9,1.6,-2.24,0.0,speeder,8.43,8.16,:J2_9_1,0.0,0,3.43,97.76
92.6,myflow.12,4.8,-3.12,0.0,aggressive,8.01,7.28,:J2_9_0,0.0,0,4.6,96.88
92.6,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.6,myflow.14,-1.35,8.62,177.08,normal,1.16,1.8,:J2_3_0,0.0,2,1.68,91.4
92.6,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.6,myflow.17,1.6,-17.47,0.0,normal,2.6,82.53,-E3_1,0.0,0,2.12,82.53
92.6,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.6,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.6,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.6,myflow.22,73.34,4.8,270.0,normal,9.62,26.66,-E1_0,0.0,0,1.87,26.66
92.6,myflow.23,1.6,-94.79,0.0,normal,0.46,5.21,-E3_1,0.0,0,1.64,5.21
92.6,myflow.9,1.6,-1.37,0.0,speeder,8.77,9.03,:J2_9_1,0.0,0,3.45,98.63
92.7,myflow.12,4.8,-2.27,0.0,aggressive,8.44,8.13,:J2_9_0,0.0,0,4.28,97.73
92.7,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.7,myflow.14,-1.33,8.52,176.91,normal,1.02,1.9,:J2_3_0,0.0,10,-1.48,91.5
92.7,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.7,myflow.17,1.6,-17.18,0.0,normal,2.82,82.82,-E3_1,0.0,0,2.13,82.82
92.7,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.7,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.7,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.7,myflow.22,72.36,4.8,270.0,normal,9.81,27.64,-E1_0,0.0,0,1.86,27.64
92.7,myflow.23,1.6,-94.73,0.0,normal,0.66,5.27,-E3_1,0.0,0,1.99,5.27
92.7,myflow.9,1.6,-0.46,0.0,speeder,9.09,9.94,:J2_9_1,0.0,0,3.21,99.54
92.8,myflow.12,4.8,-1.38,0.0,aggressive,8.9,9.02,:J2_9_0,0.0,0,4.56,98.62
92.8,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.8,myflow.14,-1.32,8.43,176.76,normal,0.93,1.99,:J2_3_0,0.0,10,-0.88,91.59
92.8,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.8,myflow.17,1.6,-16.88,0.0,normal,3.03,83.12,-E3_1,0.0,0,2.14,83.12
92.8,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.8,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.8,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.8,myflow.22,71.36,4.8,270.0,normal,9.99,28.64,-E1_0,0.0,0,1.76,28.64
92.8,myflow.23,1.6,-94.64,0.0,normal,0.88,5.36,-E3_1,0.0,0,2.25,5.36
92.8,myflow.9,1.6,0.49,0.0,speeder,9.44,10.89,:J2_9_1,0.0,0,3.43,100.49
92.9,myflow.12,4.8,-0.44,0.0,aggressive,9.38,9.96,:J2_9_0,0.0,0,4.86,99.56
92.9,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
92.9,myflow.14,-1.3,8.32,176.58,normal,1.09,2.1,:J2_3_0,0.0,2,1.62,91.7
92.9,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
92.9,myflow.17,1.6,-16.56,0.0,normal,3.24,83.44,-E3_1,0.0,0,2.08,83.44
92.9,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
92.9,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
92.9,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
92.9,myflow.22,70.35,4.8,270.0,normal,10.16,29.65,-E1_0,0.0,0,1.73,29.65
92.9,myflow.23,1.6,-94.53,0.0,normal,1.12,5.47,-E3_1,0.0,0,2.4,5.47
92.9,myflow.9,1.6,1.46,0.0,speeder,9.74,11.86,:J2_9_1,0.0,0,2.99,101.46
93.0,myflow.12,4.8,0.55,0.0,aggressive,9.9,10.95,:J2_9_0,0.0,0,5.16,100.55
93.0,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.0,myflow.14,-1.29,8.2,176.38,normal,1.22,2.22,:J2_3_0,0.0,2,1.25,91.82
93.0,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.0,myflow.17,1.6,-16.21,0.0,normal,3.44,83.79,-E3_1,0.0,0,2.07,83.79
93.0,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.0,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.0,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.0,myflow.22,69.32,4.8,270.0,normal,10.33,30.68,-E1_0,0.0,0,1.75,30.68
93.0,myflow.23,1.6,-94.39,0.0,normal,1.37,5.61,-E3_1,0.0,0,2.49,5.61
93.0,myflow.9,1.6,2.47,0.0,speeder,10.06,12.87,:J2_9_1,0.0,0,3.29,102.47
93.1,myflow.12,4.8,1.59,0.0,aggressive,10.45,11.99,:J2_9_0,0.0,0,5.46,101.59
93.1,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.1,myflow.14,-1.27,8.07,176.17,normal,1.3,2.35,:J2_3_0,0.0,2,0.86,91.95
93.1,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.1,myflow.17,1.6,-15.85,0.0,normal,3.66,84.15,-E3_1,0.0,0,2.19,84.15
93.1,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.1,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.1,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.1,myflow.22,68.27,4.8,270.0,normal,10.5,31.73,-E1_0,0.0,0,1.71,31.73
93.1,myflow.23,1.6,-94.23,0.0,normal,1.62,5.77,-E3_1,0.0,0,2.54,5.77
93.1,myflow.9,1.6,3.5,0.0,speeder,10.39,13.9,:J2_9_1,0.0,0,3.24,103.5
93.2,myflow.12,4.8,2.69,0.0,aggressive,11.02,13.09,:J2_9_0,0.0,0,5.76,102.69
93.2,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.2,myflow.14,-1.25,7.94,175.95,normal,1.35,2.49,:J2_3_0,0.0,2,0.48,92.09
93.2,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.2,myflow.17,1.6,-15.46,0.0,normal,3.88,84.54,-E3_1,0.0,0,2.16,84.54
93.2,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.2,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.2,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.2,myflow.22,67.2,4.8,270.0,normal,10.65,32.8,-E1_0,0.0,0,1.47,32.8
93.2,myflow.23,1.6,-94.04,0.0,normal,1.88,5.96,-E3_1,0.0,0,2.56,5.96
93.2,myflow.9,1.6,4.58,0.0,speeder,10.71,14.98,:J2_9_1,0.0,0,3.2,104.58
93.3,myflow.12,4.8,3.86,0.0,aggressive,11.63,14.26,:J2_9_0,0.0,0,6.06,103.86
93.3,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.3,myflow.14,-1.23,7.8,175.73,normal,1.36,2.62,:J2_3_0,0.0,2,0.13,92.22
93.3,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.3,myflow.17,1.6,-15.05,0.0,normal,4.1,84.95,-E3_1,0.0,0,2.22,84.95
93.3,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.3,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.3,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.3,myflow.22,66.12,4.8,270.0,normal,10.79,33.88,-E1_0,0.0,0,1.36,33.88
93.3,myflow.23,1.6,-93.83,0.0,normal,2.14,6.17,-E3_1,0.0,0,2.57,6.17
93.3,myflow.9,1.6,5.68,0.0,speeder,11.03,16.08,:J2_9_1,0.0,0,3.25,105.68
93.4,myflow.12,4.8,5.08,0.0,aggressive,12.27,15.48,:J2_9_0,0.0,0,6.36,105.08
93.4,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.4,myflow.14,-1.21,7.67,175.51,normal,1.35,2.76,:J2_3_0,0.0,10,-0.16,92.36
93.4,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.4,myflow.17,1.6,-14.62,0.0,normal,4.31,85.38,-E3_1,0.0,0,2.04,85.38
93.4,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.4,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.4,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.4,myflow.22,65.03,4.8,270.0,normal,10.92,34.97,-E1_0,0.0,0,1.29,34.97
93.4,myflow.23,1.6,-93.59,0.0,normal,2.39,6.41,-E3_1,0.0,0,2.58,6.41
93.4,myflow.9,1.6,6.81,0.0,speeder,11.34,17.21,:J2_9_1,0.0,0,3.06,106.81
93.5,myflow.12,4.8,6.38,0.0,aggressive,12.93,16.78,:J2_9_0,0.0,0,6.66,106.38
93.5,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.5,myflow.14,-1.19,7.54,175.29,normal,1.31,2.89,:J2_3_0,0.0,10,-0.38,92.49
93.5,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.5,myflow.17,1.6,-14.17,0.0,normal,4.5,85.83,-E3_1,0.0,0,1.99,85.83
93.5,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.5,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.5,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.5,myflow.22,63.93,4.8,270.0,normal,11.03,36.07,-E1_0,0.0,0,1.15,36.07
93.5,myflow.23,1.6,-93.32,0.0,normal,2.65,6.68,-E3_1,0.0,0,2.58,6.68
93.5,myflow.9,1.6,7.98,0.0,speeder,11.68,18.38,:J2_9_1,0.0,0,3.36,107.98
93.6,myflow.12,4.8,7.74,0.0,aggressive,13.63,18.14,:J2_9_0,0.0,0,6.96,107.74
93.6,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.6,myflow.14,-1.17,7.42,175.09,normal,1.26,3.01,:J2_3_0,0.0,10,-0.53,92.61
93.6,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.6,myflow.17,1.6,-13.7,0.0,normal,4.7,86.3,-E3_1,0.0,0,1.98,86.3
93.6,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.6,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.6,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.6,myflow.22,62.81,4.8,270.0,normal,11.15,37.19,-E1_0,0.0,0,1.16,37.19
93.6,myflow.23,1.6,-93.03,0.0,normal,2.91,6.97,-E3_1,0.0,0,2.58,6.97
93.6,myflow.9,1.6,9.18,0.0,speeder,11.98,19.58,:J2_9_1,0.0,0,3.06,109.18
93.7,myflow.12,4.8,9.16,0.0,aggressive,14.25,19.56,:J2_9_0,0.0,0,6.19,109.16
93.7,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.7,myflow.14,-1.16,7.3,174.89,normal,1.2,3.13,:J2_3_0,0.0,10,-0.62,92.73
93.7,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.7,myflow.17,1.6,-13.21,0.0,normal,4.9,86.79,-E3_1,0.0,0,1.97,86.79
93.7,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.7,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.7,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.7,myflow.22,61.69,4.8,270.0,normal,11.24,38.31,-E1_0,0.0,0,0.96,38.31
93.7,myflow.23,1.6,-92.71,0.0,normal,3.17,7.29,-E3_1,0.0,0,2.58,7.29
93.7,myflow.9,1.6,10.4,0.0,speeder,12.25,0.0,-E2_1,0.0,0,2.71,0.0
93.8,myflow.12,4.8,10.65,0.0,aggressive,14.82,0.25,-E2_0,0.0,0,5.76,0.25
93.8,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.8,myflow.14,-1.14,7.19,174.71,normal,1.13,3.25,:J2_3_0,0.0,10,-0.66,92.85
93.8,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.8,myflow.17,1.6,-12.7,0.0,normal,5.1,87.3,-E3_1,0.0,0,1.98,87.3
93.8,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.8,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.8,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.8,myflow.22,60.55,4.8,270.0,normal,11.33,39.45,-E1_0,0.0,0,0.86,39.45
93.8,myflow.23,1.6,-92.37,0.0,normal,3.41,7.63,-E3_1,0.0,0,2.42,7.63
93.8,myflow.9,1.6,11.65,0.0,speeder,12.48,1.25,-E2_1,0.0,0,2.31,1.25
93.9,myflow.12,4.8,12.16,0.0,aggressive,15.18,1.76,-E2_0,0.0,0,3.56,1.76
93.9,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
93.9,myflow.14,-1.12,7.08,174.54,normal,1.06,3.35,:J2_3_0,0.0,10,-0.67,92.95
93.9,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
93.9,myflow.17,1.6,-12.17,0.0,normal,5.3,87.83,-E3_1,0.0,0,2.04,87.83
93.9,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
93.9,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
93.9,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
93.9,myflow.22,59.41,4.8,270.0,normal,11.42,40.59,-E1_0,0.0,0,0.89,40.59
93.9,myflow.23,1.6,-92.01,0.0,normal,3.65,7.99,-E3_1,0.0,0,2.41,7.99
93.9,myflow.9,1.6,12.93,0.0,speeder,12.75,2.53,-E2_1,0.0,0,2.61,2.53
94.0,myflow.12,4.8,13.72,0.0,aggressive,15.57,3.32,-E2_0,0.0,0,3.86,3.32
94.0,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.0,myflow.14,-1.11,6.98,174.37,normal,1.0,3.45,:J2_3_0,0.0,10,-0.66,93.05
94.0,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.0,myflow.17,1.6,-11.62,0.0,normal,5.5,88.38,-E3_1,0.0,0,2.0,88.38
94.0,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.0,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.0,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.0,myflow.22,58.26,4.8,270.0,normal,11.5,41.74,-E1_0,0.0,0,0.81,41.74
94.0,myflow.23,1.6,-91.62,0.0,normal,3.9,8.38,-E3_1,0.0,0,2.47,8.38
94.0,myflow.9,1.6,14.22,0.0,speeder,12.96,3.82,-E2_1,0.0,0,2.14,3.82
94.1,myflow.12,4.8,15.32,0.0,aggressive,15.98,4.92,-E2_0,0.0,0,4.16,4.92
94.1,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.1,myflow.14,-1.1,6.89,174.22,normal,0.93,3.55,:J2_3_0,0.0,10,-0.64,93.15
94.1,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.1,myflow.17,1.6,-11.05,0.0,normal,5.7,88.95,-E3_1,0.0,0,1.93,88.95
94.1,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.1,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.1,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.1,myflow.22,57.1,4.8,270.0,normal,11.58,42.9,-E1_0,0.0,0,0.82,42.9
94.1,myflow.23,1.6,-91.2,0.0,normal,4.14,8.8,-E3_1,0.0,0,2.45,8.8
94.1,myflow.9,1.6,15.54,0.0,speeder,13.15,5.14,-E2_1,0.0,0,1.86,5.14
94.2,myflow.12,4.8,16.96,0.0,aggressive,16.43,6.56,-E2_0,0.0,0,4.46,6.56
94.2,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.2,myflow.14,-1.09,6.8,174.08,normal,0.87,3.63,:J2_3_0,0.0,10,-0.61,93.23
94.2,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.2,myflow.17,1.6,-10.46,0.0,normal,5.87,89.54,-E3_1,0.0,0,1.79,89.54
94.2,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.2,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.2,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.2,myflow.22,55.94,4.8,270.0,normal,11.66,44.06,-E1_0,0.0,0,0.76,44.06
94.2,myflow.23,1.6,-90.77,0.0,normal,4.39,9.23,-E3_1,0.0,0,2.47,9.23
94.2,myflow.9,1.6,16.87,0.0,speeder,13.33,6.47,-E2_1,0.0,0,1.82,6.47
94.3,myflow.12,4.8,18.65,0.0,aggressive,16.9,8.25,-E2_0,0.0,0,4.72,8.25
94.3,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.3,myflow.14,-1.07,6.72,173.95,normal,0.81,3.71,:J2_3_0,0.0,10,-0.57,93.31
94.3,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.3,myflow.17,1.6,-9.85,0.0,normal,6.07,0.55,:J2_9_1,0.0,0,1.91,90.15
94.3,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.3,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.3,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.3,myflow.22,54.77,4.8,270.0,normal,11.72,45.23,-E1_0,0.0,0,0.64,45.23
94.3,myflow.23,1.6,-90.3,0.0,normal,4.63,9.7,-E3_1,0.0,0,2.43,9.7
94.3,myflow.9,1.6,18.22,0.0,speeder,13.51,7.82,-E2_1,0.0,0,1.87,7.82
94.4,myflow.12,4.8,20.38,0.0,aggressive,17.29,9.98,-E2_0,0.0,0,3.85,9.98
94.4,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.4,myflow.14,-1.06,6.65,173.82,normal,0.76,3.79,:J2_3_0,0.0,10,-0.54,93.39
94.4,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.4,myflow.17,1.6,-9.23,0.0,normal,6.26,1.17,:J2_9_1,0.0,0,1.99,90.77
94.4,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.4,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.4,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.4,myflow.22,53.59,4.8,270.0,normal,11.78,46.41,-E1_0,0.0,0,0.54,46.41
94.4,myflow.23,1.6,-89.81,0.0,normal,4.87,10.19,-E3_1,0.0,0,2.42,10.19
94.4,myflow.9,1.6,19.59,0.0,speeder,13.71,9.19,-E2_1,0.0,0,1.91,9.19
94.5,myflow.12,4.8,22.14,0.0,aggressive,17.58,11.74,-E2_0,0.0,0,2.91,11.74
94.5,myflow.13,4.8,-18.6,0.0,normal,0.0,81.4,-E3_0,0.0,0,0.0,81.4
94.5,myflow.14,-1.05,6.58,173.71,normal,0.71,3.86,:J2_3_0,0.0,10,-0.51,93.46
94.5,myflow.16,-1.6,19.4,180.0,normal,0.0,80.6,E2_1,0.0,3,0.0,80.6
94.5,myflow.17,1.6,-8.58,0.0,normal,6.47,1.82,:J2_9_1,0.0,0,2.06,91.42
94.5,myflow.19,-1.6,22.97,180.0,violator,0.0,77.03,E2_1,0.0,3,0.0,77.03
94.5,myflow.20,-4.8,13.15,180.0,normal,0.0,86.85,E2_0,0.0,10,0.0,86.85
94.5,myflow.21,4.8,-23.72,0.0,aggressive,0.0,76.28,-E3_0,0.0,0,0.0,76.28
94.5,myflow.22,52.41,4.8,270.0,normal,11.81,47.59,-E1_0,0.0,0,0.39,47.59
94.5,myflow.23,1.6,-89.3,0.0,normal,5.12,10.7,-E3_1,0.0,0,2.4,10.7
94.5,myflow.9,1.6,20.98,0.0,speeder,13.89,10.58,-E2_1,0.0,0,1.87,10.58
94.6,myflow.12,4.8,23.93,0.0,aggressive,17.9,13.53,-E2_0,0.0,0,3.21,13.53
